"Nero as Roman Emperor","N 10","Single","2089","","647","22","647","Admin","3/26/2025 5:54:52 PM","-63","63 BC - 64 BC","-64","64 BC","Tetradrachm","Laureate Bust Nero r","0","","gVF","","AR Silver","Antioch","4/6/2026 19:23:35","Admin","ΝΕΡΩΝ ΚΑΙΣΑΡ ΣΕΒΑΣΤΟΣ, laureate bust right, wearing aegis / ΕΤΟΥΣ ΒΙΡ.Ι, eagle standing right on thunderbolt, wings spread, palm to right. Prieur 89; RPC 4189. gVFObverse legend:ΝΕΡΩΝ ΚΑΙΣΑΡ ΣΕΒΑΣΤΟΣ = “Nero Caesar Augustus.”Reverse legend:ΕΤΟΥΣ ΒΙΡ·Ι = “Year 112, regnal year 10,” giving the civic (Caesarean) year and Nero’s 10th regnal year, i.e. AD 63/64","","","Mark","750","108D91EC-A3B9-4AD2-9BB6-87671F469C41","","NYC","","","Prieur 89; RPC 4189.","Antioch, Roman Imperial","0","","25","Own","","","","Athena Numismatics","13.88"
"Tigranes II ""The Great""","C 12","Single","2121","Minor die break on obverse. Good VF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-95","95 BC - 56 BC","-56","56 BC","Tetradrachm","Diademed, draped bust","0","","VF","","AE Copper ","Tigranocerta","4/6/2026 19:23:33","Admin","KINGS of ARMENIA. Tigranes II ‘the Great’. 95-56 BC. AR Tetradrachm (25.5mm, 16.13 g, 12h). Tigranocerta mint. Struck circa 80-68 BC. Diademed and draped bust right, wearing tiara decorated with star between two eagles / BAΣIΛEΩ-Σ TIΓPANOY, Tyche of Antioch seated right on rock, holding laurel branch in extended right hand; below, river-god Orontes swimming right; AP monogram to inner right, HΔ monogram on rock; all within wreath. SCADA Group 1, obv. die A4; Kovacs 74.1; M&D 2; CAA 17; AC 30. Minor die break on obverse. Good VF. ","","","Mark","3250","F82BABC0-EE0A-485F-983A-76F53C8CEE61","","Carpinteria","1/12/2022","","SCADA Group 1, obv. die A4; Kovacs 74.1; M&D 2; CAA 17; AC 30. ","Armenia","0","","25.5","Own","","","","CNG Auction","16.13"
"Athens","C 13","Single","2480","Fully lustrous surfaces. Superb EF. Fine style, and well centered. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-454","454 BC - 404 BC","-404","404 BC","Tetradrachm","Athena, crested helmet","0","7","cEF","","AR Silver","Athens","4/6/2026 19:23:33","Admin","ATTICA, Athens. Circa 454-404 BC. AR Tetradrachm (26mm, 17.19 g, 1h). Head of Athena right, with frontal eye, wearing earring, necklace, and crested Attic helmet decorated with three olive leaves over visor and a spiral palmette on the bowl / Owl standing right, head facing; olive sprig and crescent to left, AΘE to right; all within incuse square. ","","","Mark","5500","52CB8A73-C5B0-4763-88C3-604A640D8AEA","","Carpinteria","1/12/2022","","Kroll 8; HGC 4, 1597; SNG Copenhagen 31; SNG München 49; Dewing 1611–22; Gulbenkian 519–21. ","Attica","0","","26","Own","","","","CNG Auction","17.9"
"Athens","N 11","Single","2480","Minor deposits on obverse. Good VF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-454","454 BC - 404 BC","-404","404 BC","Tetradrachm","Helmeted Athena","0","","gVF","","AR Silver","Athens","4/6/2026 19:23:35","Admin","ATTICA, Athens. Circa 454-404 BC. AR Tetradrachm (25.5mm, 17.21 g, 11h). Helmeted head of Athena right, with frontal eye / Owl standing right, head facing, closed tail feathers; olive spray and crescent to left; all within incuse square. ","","","Mark","550","520C5A69-9928-4217-B4F7-48867DBEBBB6","","NYC","11/30/2022","","Kroll 8; HGC 4, 1597. ","Attica","0","","25.5","Own","","","","CNG Auction","17.21"
"Athens","C 14","Single","2191","Lightly toned, underlying luster, a few faint marks. Near EF.","647","22","647","Admin","3/26/2025 5:54:52 PM","-165","165 BC - 42 BC","-42","404 BC","Tetradrachm","Head of Athena Parthenos right","0","6","aEF","","AR Silver","Athens","4/6/2026 19:23:33","Admin","ATTICA, Athens. Circa 165-42 BC. AR Tetradrachm (32.5mm, 16.83 g, 12h). New Style coinage. Hera–, Aristoph–, and Herako–, magistrates. Struck 136/5 BC. Head of Athena Parthenos right, wearing single-pendant earring, necklace, and triple-crested Attic helmet decorated with the foreparts of four horses above the visor, Pegasos in flight rightward above the raised earpiece, and a curvilinear ornament on the bowl / Owl standing right, head facing, on amphora; A-ӨE above HPA/ API-ΣTOΦ/ HPAKΩ (magistrates’ names) in three lines across field; to left, upright club, lion skin, and bowcase; Θ on amphora, ΓΛ below; all within wreath. ","","","Mark","5250","2EA77495-E921-42B3-ABD0-D17702171595","","Carpinteria","4/20/2022","","Thompson 337a var. (control below amphora; same obv. die); HGC 4, 1602. ","Attica","0","","32.5","Own","","","","CNG Coins","16.83"
"Athens civic issue","N 12","Single","2480","Nice style. Well struck on a nice full flan. Choice Superb EF with a nice full crest.","647","22","647","Admin","3/26/2025 5:54:52 PM","-454","454 BC - 404 BC","-404","404 BC","Tetradrachm","Athena, helmeted right","0","","EF","","AR Silver","Athens","4/6/2026 19:23:35","Admin","PCW-G7206-ATTICA, Athens. 440-404 BC. Silver Tetradrachm (17.16 gm; 24 mm). Helmeted head of Athena right / Owl standing right, head facing; olive sprig and crescent behind. ","","","Mark","4495","AE3A8458-B9F0-4F77-9ACD-D7C6B5A29EB6","","NYC","6/9/2022","","SNG Cop. 31; Starr pl. XXII, 7. ","Attica","0","","24","Own","","","","Pars Coins","17.16"
"Athens civic issue","N 13","Single","2480","Lightly toned, a few minor marks, minor double strike on reverse. EF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-454","454 BC - 404 BC","-404","404 BC","Tetradrachm","Athena, helmeted right","0","","EF","","AR Silver","Athens","4/6/2026 19:23:35","Admin","ATTICA, Athens. Circa 454-404 BC. AR Tetradrachm (24mm, 17.18 g, 1h). Helmeted head of Athena right, with frontal eye / Owl standing right, head facing, closed tail feathers; olive spray and crescent to left; all within incuse square. ","","","Mark","600","0946B98D-69BC-408A-B1DF-E94DA304C4F9","","NYC","10/19/2022","","Kroll 8; HGC 4, 1597. ","Attica","0","","24","Own","","","","CNG Auction","17.18"
"Athens civic issue","N 14","Single","2480","Trace deposits, a little die wear on obverse. Good VF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-454","454 BC - 404 BC","-404","404 BC","Tetradrachm","Athena helmeted right","0","","VG","","AR Silver","Athens","4/6/2026 19:23:35","Admin","ATTICA, Athens. Circa 454-404 BC. AR Tetradrachm (27mm, 17.17 g, 4h). Helmeted head of Athena right, with frontal eye / Owl standing right, head facing, closed tail feathers; olive spray and crescent to left; all within incuse square. ","","","Mark","650","9AFDE929-FD4F-46EA-994A-0B46EC4F5129","","NYC","11/16/2022","","Kroll 8; HGC 4, 1597. ","Attica","0","","27","Own","","","","CNG Auction","17.17"
"Athens civic issue","N 15","Single","2480","Lightly toned, minor die wear on obverse. Good VF. Well centered.","647","22","647","Admin","3/26/2025 5:54:52 PM","-454","454 BC - 404 BC","-404","404 BC","Tetradrachm","Athena helmeted r","0","","gVF","","AR Silver","Athena","4/6/2026 19:23:35","Admin","ATTICA, Athens. Circa 454-404 BC. AR Tetradrachm (23.5mm, 17.16 g, 10h). Helmeted head of Athena right, with frontal eye / Owl standing right, head facing, closed tail feathers; olive spray and crescent to left; all within incuse square. ","","","Mark","950","5EF4871D-1146-4AAE-9FC4-FEF017E99BFE","","NYC","11/30/2022","","Kroll 8; HGC 4, 1597.  ","Attica","0","","23.5","Own","","","","CNG Auction","17.16"
"Athens civic issue","N 16","Single","2480","Lustrous, die wear on obverse. EF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-454","454 BC - 404 BC","-404","404 BC","Tetradrachm","Athena helmeted right","0","","EF","","AR Silver","Athens","4/6/2026 19:23:35","Admin","ATTICA, Athens. Circa 454-404 BC. AR Tetradrachm (25.5mm, 17.21 g, 1h). Helmeted head of Athena right, with frontal eye / Owl standing right, head facing, closed tail feathers; olive spray and crescent to left; all within incuse square. ","","","Mark","800","21046825-E941-40DE-924A-41C13833DA8D","","NYC","12/14/2022","","Kroll 8; HGC 4, 1597. ","Attica","0","","25.5","Own","","","","CNG Auction","17.21"
"Athens civic issue","N 17","Single","2480","Tiny flan flaw and a touch off center on obverse, minor doubling on reverse. Near EF. ","647","22","647","Admin","3/26/2025 5:54:52 PM","-454","454 BC - 404 BC","-404","404 BC","Tetradrachm","Athena helmeted right","0","","EF","","AR Silver","Athens","4/6/2026 19:23:35","Admin","ATTICA, Athens. Circa 454-404 BC. AR Tetradrachm (24mm, 17.20 g, 10h). Helmeted head of Athena right, with frontal eye / Owl standing right, head facing, closed tail feathers; olive spray and crescent to left; all within incuse square. ","","","Mark","650","9E90B85C-AEC3-4FD6-8352-BD5AD9046F0D","","NYC","12/14/2022","","Kroll 8; HGC 4, 1597. ","Attica","0","","24","Own","","","","CNG Auction","17.2"
